Family	Genefam	Gene	Hit
Beta-lactam	blaSHV	blaSHV-158	blaSHV-158_1_JX121125
Beta-lactam	blaSHV	blaSHV-159	blaSHV-159_1_JX121126
Beta-lactam	blaSHV	blaSHV-160	blaSHV-160_1_JX121127
Beta-lactam	blaSHV	blaSHV-161	blaSHV-161_1_JX121128
Beta-lactam	blaSHV	blaSHV-162	blaSHV-162_1_JX121129
Beta-lactam	blaSHV	blaSHV-163	blaSHV-163_1_JX121130
Beta-lactam	blaSHV	blaSHV-164	blaSHV-164_1_HE981194
Beta-lactam	blaSHV	blaSHV-165	blaSHV-165_1_JX121131
Beta-lactam	blaSHV	blaSHV-168	blaSHV-168_1_JX870080
Beta-lactam	blaSHV	blaSHV-172	blaSHV-172_1_KF513177
Beta-lactam	blaSHV	blaSHV-173	blaSHV-173_1_KF513178
Beta-lactam	blaSHV	blaSHV-178	blaSHV-178_1_KF705209
Beta-lactam	blaSHV	blaSHV-179	blaSHV-179_1_KF705208
Beta-lactam	blaSHV	blaSHV-180	blaSHV-180_1_KP050487
Beta-lactam	blaSHV	blaSHV-182	blaSHV-182_1_KP050489
Beta-lactam	blaSHV	blaSHV-183	blaSHV-183_1_HG934764
Beta-lactam	blaSHV	blaSHV-185	blaSHV-185_1_KM233164
Beta-lactam	blaSHV	blaSHV-186	blaSHV-186_1_KM233165
Beta-lactam	blaSHV	blaSHV-187	blaSHV-187_1_LN515533
Beta-lactam	blaSHV	blaSHV-188	blaSHV-188_1_LN515534
Beta-lactam	blaSHV	blaSHV-189	blaSHV-189_1_KP050494
Beta-lactam	blaSHV	blaSHV-190	blaSHV-190_1_KP868753
Beta-lactam	blaSHV	blaSHV-191	blaSHV-191_1_KP868754
Beta-lactam	blaSHV	blaSHV-193	blaSHV-193_1_KR347170
Beta-lactam	blaSHV	blaSHV-194	blaSHV-194_1_KX421191
Beta-lactam	blaSHV	blaSHV-195	blaSHV-195_1_KX619652
Beta-lactam	blaSHV	blaSHV-196	blaSHV-196_1_KX714286
Beta-lactam	blaSHV	blaSHV-197	blaSHV-197_1_KT946904
Beta-lactam	blaSHV	blaSHV-198	blaSHV-198_1_MF281086
Beta-lactam	blaSHV	blaSHV-199	blaSHV-199_1_MF373391
Beta-lactam	blaSHV	blaSHV-200	blaSHV-200_1_MF871643
Beta-lactam	blaSHV	blaSHV-203	blaSHV-203_1_MG028656
Beta-lactam	blaSHV	blaSHV-204	blaSHV-204_1_MH243356
Beta-lactam	blaVMB-1	blaVMB-1	blaVMB-1_1_MN719868
Beta-lactam	blaLMB-1	blaLMB-1	blaLMB-1_1_MH475146
Beta-lactam	blaPAU-1	blaPAU-1	blaPAU-1_1_MH053445
Beta-lactam	blaKLUC	blaKLUC-3	blaKLUC-3_1_JX185316
Beta-lactam	blaKLUC	blaKLUC-4	blaKLUC-4_1_JX185317
Beta-lactam	blaKLUC	blaKLUC-2	blaKLUC-2_1_EF057432
Folate pathway antagonist	sul1	sul1	sul1_10_DQ143913
Folate pathway antagonist	sul1	sul1	sul1_11_DQ914960
Folate pathway antagonist	sul1	sul1	sul1_14_AJ517791
Folate pathway antagonist	sul1	sul1	sul1_15_EF667294
Folate pathway antagonist	sul1	sul1	sul1_17_AM746675
Folate pathway antagonist	sul1	sul1	sul1_18_AY260546
Folate pathway antagonist	sul1	sul1	sul1_19_DQ125241
Folate pathway antagonist	sul1	sul1	sul1_2_U12338
Folate pathway antagonist	sul1	sul1	sul1_20_JF262165
Folate pathway antagonist	sul1	sul1	sul1_21_AJ971344
Folate pathway antagonist	sul1	sul1	sul1_22_AY115475
Folate pathway antagonist	sul1	sul1	sul1_23_AJ621187
Folate pathway antagonist	sul1	sul1	sul1_24_EU117158
Folate pathway antagonist	sul1	sul1	sul1_25_AY878717
Folate pathway antagonist	sul1	sul1	sul1_26_AY524415
Folate pathway antagonist	sul1	sul1	sul1_27_GU562437
Folate pathway antagonist	sul1	sul1	sul1_28_JN790946
Folate pathway antagonist	sul1	sul1	sul1_29_AJ746361
Folate pathway antagonist	sul1	sul1	sul1_3_EU855787
Folate pathway antagonist	sul1	sul1	sul1_30_JF262178
Folate pathway antagonist	sul1	sul1	sul1_31_AM040449
Folate pathway antagonist	sul1	sul1	sul1_32_EF592571
Folate pathway antagonist	sul1	sul1	sul1_33_AJ564903
Folate pathway antagonist	sul1	sul1	sul1_34_AY047357
Folate pathway antagonist	sul1	sul1	sul1_35_AB281182
Folate pathway antagonist	sul1	sul1	sul1_36_X15024
Folate pathway antagonist	sul1	sul1	sul1_37_AF188331
Folate pathway antagonist	sul1	sul1	sul1_38_BX248359
Folate pathway antagonist	sul1	sul1	sul1_39_AY522923
Folate pathway antagonist	sul1	sul1	sul1_5_EU780013
Folate pathway antagonist	sul1	sul1	sul1_7_FJ715937
Folate pathway antagonist	sul1	sul1	sul1_8_JN581942
Folate pathway antagonist	sul1	sul1	sul1_9_AY963803
Folate pathway antagonist	sul2	sul2	sul2_1_AF542061
Folate pathway antagonist	sul2	sul2	sul2_10_AM183225
Folate pathway antagonist	sul2	sul2	sul2_11_AY232670
Folate pathway antagonist	sul2	sul2	sul2_12_AF497970
Folate pathway antagonist	sul2	sul2	sul2_13_AJ289135
Folate pathway antagonist	sul2	sul2	sul2_14_AJ514834
Folate pathway antagonist	sul2	sul2	sul2_15_FJ968160
Folate pathway antagonist	sul2	sul2	sul2_17_U57647
Folate pathway antagonist	sul2	sul2	sul2_18_AJ830714
Folate pathway antagonist	sul2	sul2	sul2_19_AJ319822
Folate pathway antagonist	sul2	sul2	sul2_2_AY034138
Folate pathway antagonist	sul2	sul2	sul2_20_AJ830710
Folate pathway antagonist	sul2	sul2	sul2_3_HQ840942
Folate pathway antagonist	sul2	sul2	sul2_5_AY524415
Folate pathway antagonist	sul2	sul2	sul2_6_FN995456
Folate pathway antagonist	sul2	sul2	sul2_7_HM486907
Folate pathway antagonist	sul2	sul2	sul2_8_AJ877041
Folate pathway antagonist	sul2	sul2	sul2_9_FJ197818
Folate pathway antagonist	sul2	sul2	sul2_21_AB366440
Folate pathway antagonist	sul3	sul3	sul3_2_AJ459418
Folate pathway antagonist	sul4	sul4	sul4_1_MG649393
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_1_FJ591049
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_2_HM055363
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_3_GU726913
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_4_AB188271
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_5_EU089668
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_6_FJ215857
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_7_AJ400733
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_8_X00926
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_9_AJ238350
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_10_AF203818
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_11_AJ419168
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_12_AY141977
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_13_DQ018382
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_14_AB199789
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_15_FM207631
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_16_FJ001872
Folate pathway antagonist	dfrA1	dfrA1	dfrA1_17_FJ489928
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_3_KJ568502
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_4_EU650399
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_5_FR875302
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_6_AY551331
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_7_AB196348
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_8_AM040708
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_9_DQ995286
Folate pathway antagonist	dfrA12	dfrA12	dfrA12_10_FM877486
Folate pathway antagonist	dfrA14	dfrA14	dfrA14_1_KF921535
Folate pathway antagonist	dfrA14	dfrA14	dfrA14_2_Z50805
Folate pathway antagonist	dfrA14	dfrA14	dfrA14_3_Z50804
Folate pathway antagonist	dfrA14	dfrA14	dfrA14_4_AF393510
Folate pathway antagonist	dfrA14	dfrA14	dfrA14_5_DQ388123
Folate pathway antagonist	dfrA15	dfrA15	dfrA15_1_AF156486
Folate pathway antagonist	dfrA15	dfrA15	dfrA15_2_AF221900
Folate pathway antagonist	dfrA15	dfrA15	dfrA15_4_AJ867237
Folate pathway antagonist	dfrA16	dfrA16	dfrA16_1_AF077008
Folate pathway antagonist	dfrA16	dfrA16	dfrA16_2_AF174129
Folate pathway antagonist	dfrA16	dfrA16	dfrA16_3_AY878718
Folate pathway antagonist	dfrA16	dfrA16	dfrA16_4_EU158182
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_1_FJ460238
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_2_JN645879
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_3_JQ414038
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_4_JQ837988
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_5_GU358475
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_6_AF180469
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_7_AB196349
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_8_AM932673
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_9_FJ807902
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_10_AM937244
Folate pathway antagonist	dfrA7/17	dfrA17	dfrA17_11_JN645876
Folate pathway antagonist	dfrA20	dfrA20	dfrA20_1_AJ605332
Folate pathway antagonist	dfrA13 like	dfrA21	dfrA21_1_AY552589
Folate pathway antagonist	dfrA13 like	dfrA22	dfrA22_1_KC200566
Folate pathway antagonist	dfrA13 like	dfrA22	dfrA22_3_FM957884
Folate pathway antagonist	dfrA13 like	dfrA22	dfrA22_4_AJ628423
Folate pathway antagonist	dfrA13 like	dfrA22	dfrA22_5_AJ968952
Folate pathway antagonist	dfrA27/28	dfrA27	dfrA27_1_FJ459817
Folate pathway antagonist	dfrA3	dfrA3	dfrA3_1_J03306
Folate pathway antagonist	dfrA5 like	dfrA5	dfrA5_2_FJ001870
Folate pathway antagonist	dfrA5 like	dfrA5	dfrA5_4_AY139589
Folate pathway antagonist	dfrA5 like	dfrA5	dfrA5_1_X12868
Folate pathway antagonist	dfrA6 like	dfrA6	dfrA6_1_Z86002
Folate pathway antagonist	dfrA7/17	dfrA7	dfrA7_1_AB161450
Folate pathway antagonist	dfrA7/17	dfrA7	dfrA7_2_AJ884724
Folate pathway antagonist	dfrA7/17	dfrA7	dfrA7_3_EU339235
Folate pathway antagonist	dfrA7/17	dfrA7	dfrA7_4_FN563072
Folate pathway antagonist	dfrA7/17	dfrA7	dfrA7_5_AJ419170
Folate pathway antagonist	dfrA8	dfrA8	dfrA8_1_U10186
Folate pathway antagonist	dfrB1 like	dfrB1	dfrB1_1_U36276
Folate pathway antagonist	dfrB2	dfrB2	dfrB2_1_J01773
Folate pathway antagonist	dfrB2	dfrB2	dfrB2_2_AY553333
Folate pathway antagonist	dfrB3	dfrB3	dfrB3_2_FM877478
Folate pathway antagonist	dfrB3	dfrB3	dfrB3_1_X72585
Folate pathway antagonist	dfrB1 like	dfrB5	dfrB5_1_AY943084
Folate pathway antagonist	dfrB7	dfrB7	dfrB7_1_DQ993182
Folate pathway antagonist	dfrB1 like	dfrB8	dfrB8_1_GU295656
Folate pathway antagonist	dfrD	dfrD	dfrD_1_Z50141
Folate pathway antagonist	dfrG	dfrG	dfrG_1_AB205645
Folate pathway antagonist	dfrK	dfrK	dfrK_1_FN377602
Folate pathway antagonist	dfrK	dfrK	dfrK_2_FN677369
Folate pathway antagonist	dfrK	dfrK	dfrK_3_FN812951
Folate pathway antagonist	dfrA36	dfrA36	dfrA36_1_CP038791
Fosfomycin	fosB1	fosB1	fosB1_1_CP001903
Fosfomycin	fos	fos	fos_1_ACCV01000052
Fosfomycin	fosB3	fosB3	fosB3_1_HQ219726
Fosfomycin	fosB2	fosB2	fosB2_1_AE016879
Fosfomycin	fosB	fosB	fosB_1_X54227
Fosfomycin	fosB	fosB	fosB_2_X89875
Fosfomycin	fosA5	fosA5	fosA5_1_EU195449
Fosfomycin	fosA3	fosA3	fosA3_1_AB522970
Fosfomycin	fosA2	fosA2	fosA2_1_EU487198
Fosfomycin	fosA	fosA	fosA_1_M85195
Fosfomycin	fosX	fosX	fosX_2_AL591981
Fosfomycin	fosK	fosK	fosK_1_AB917040
Fosfomycin	fosG	fosG	fosG_1_DQ112222
Fosfomycin	fosF	fosF	fosF_1_AY294333
Fosfomycin	fosE	fosE	fosE_1_AB901041
Fosfomycin	fosD	fosD	fosD_1_KC989517
Fosfomycin	fosC2	fosC2	fosC2_1_AB522969
Fosfomycin	fosB	fosB	fosB_3_ACHE01000077
Fosfomycin	fosB	fosB	fosB_4_CP000029
Fosfomycin	fosB	fosB	fosB_5_AJ605334
Fosfomycin	fosA	fosA	fosA_3_ACWO01000079
Fosfomycin	fosA	fosA	fosA_4_ACWU01000146
Fosfomycin	fosA	fosA	fosA_5_AFBO01000747
Fosfomycin	fos	fos	fos_2_FN543093
Fosfomycin	fosE	fosE	fosE_2_AY029772
Fosfomycin	fosA7	fosA7	fosA7_1_LAPJ01000014
Fosfomycin	fosB5	fosB5	fosB5_1_KT032253
Fosfomycin	fosB6	fosB6	fosB6_1_KR870314
Fosfomycin	fosB4	fosB4	fosB4_1_KR870311
Fosfomycin	fosA	fosA	fosA_7_AEXB01000013
Fosfomycin	fosA	fosA	fosA_2_AGDM01000012
Fosfomycin	fosA6	fosA6	fosA6_1_KU254579
Fosfomycin	fosA	fosA	fosA_6_ACZD01000244
Glycopeptide	dldHA2X	dldHA2X	dldHA2X_1_AL939117
Glycopeptide	VanA like	VanHAX	VanHAX_PT_1_DQ018710
Glycopeptide	VanA like	VanHAX	VanHAX_PT_2_AY926880
Glycopeptide	VanHAX_PA	VanHAX	VanHAX_PA_1_DQ018711
Glycopeptide	VanHBX	VanHBX	VanHBX_1_AF192329
Glycopeptide	VanC1XY	VanC1XY	VanC1XY_1_AF162694
Glycopeptide	VanC	VanXY	VanXY_C2_1_AY033089
Glycopeptide	VanC	VanC2	VanC2_1_L29638
Glycopeptide	VanC	VanC3XY	VanC3XY_1_AY033764
Glycopeptide	VanC1XY	VanC1XY	VanC1XY_2_DQ022190
Glycopeptide	VanC	VanC4XY	VanC4XY_1_EU151752
Glycopeptide	VanC	VanC4XY	VanC4XY_2_EU151753
Glycopeptide	VanC	VanC2XY	VanC2XY_1_EU151754
Glycopeptide	VanC	VanC2XY	VanC2XY_2_EU151755
Glycopeptide	VanC	VanC4XY	VanC4XY_3_EU151756
Glycopeptide	VanC	VanC2XY	VanC2XY_3_EU151757
Glycopeptide	VanC	VanC2XY	VanC2XY_4_EU151758
Glycopeptide	VanC	VanC3XY	VanC3XY_2_EU151759
Glycopeptide	VanC	VanC2XY	VanC2XY_5_EU151760
Glycopeptide	VanHDX	VanHDX	VanHDX_3_AF175293
Glycopeptide	VanHDX	VanHDX	VanHDX_6_DQ172830
Glycopeptide	VanE	VanEXY	VanEXY_1_FJ872411
Glycopeptide	VanHFX	VanHFX	VanHFX_1_AF155139
Glycopeptide	VanGXY	VanGXY	VanGXY_1_AY271782
Glycopeptide	VanG2XY	VanG2XY	VanG2XY_1_FJ872410
Glycopeptide	VanHOX	VanHOX	VanHOX_1_KF478993
Glycopeptide	vanXmurFvanKWI	vanXmurFvanKWI	vanXmurFvanKWI_1_NZAGAF01000127
Lincosamide	lmr(A)	lmr(A)	lmr(A)_1_X59926
Lincosamide	lnu(B)	lnu(B)	lnu(B)_2_JQ861959
Lincosamide, Streptogramin A	lsa(A)	lsa(A)	lsa(A)_1_AY225127
Lincosamide, Streptogramin A	lsa(A)	lsa(A)	lsa(A)_3_AY737526
Lincosamide, Streptogramin A	lsa(B)	lsa(B)	lsa(B)_1_AJ579365
Lincosamide, Streptogramin A, Pleuromutilin	lsa(C)	lsa(C)	lsa(C)_1_HM990671
Lincosamide, Streptogramin A, Pleuromutilin	lsa(E)	lsa(E)	lsa(E)_1_JX560992
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)	vga(A)_1_M90056
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)	vga(A)_2_FN546261
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)	vga(A)_3_JQ312422
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)V	vga(A)V	vga(A)V_1_AF186237
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)LC	vga(A)LC_3_FN806791
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)LC	vga(A)LC_1_GQ891882
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)LC	vga(A)LC_2_DQ823382
Lincosamide, Streptogramin A, Pleuromutilin	vga(A)	vga(A)LC	vga(A)LC_4_JQ312423
Lincosamide, Streptogramin A, Pleuromutilin	vga(C)	vga(C)	vga(C)_1_FN806792
Lincosamide, Streptogramin A, Pleuromutilin	vga(E)	vga(E)	vga(E)_1_FR772051
Lincosamide, Streptogramin A, Pleuromutilin	sal(A)	sal(A)	sal(A)_1_KC693025
Lincosamide	lnu(A)	lnu(A)	lnu(A)_1_M14039
Lincosamide	lnu(B)	lnu(B)	lnu(B)_1_AJ238249
Lincosamide	lnu(C)	lnu(C)	lnu(C)_1_AY928180
Lincosamide	lnu(D)	lnu(D)	lnu(D)_1_EF452177
Lincosamide	lnu(E)	lnu(E)	lnu(E)_1_KF287643
Lincosamide	lnu(F)	lnu(F)	lnu(F)_1_EU118119
Lincosamide	lnu(F)	lnu(F)	lnu(F)_2_DQ836009
Lincosamide	lnu(F)	lnu(F)	lnu(F)_3_AJ561197
Lincosamide	lnu(G)	lnu(G)	lnu(G)_1_KX470419
Lincosamide	lnu(P)	lnu(P)	lnu(P)_1_FJ589781
Macrolide	car(A)	car(A)	car(A)_1_M80346
Macrolide	mef(A)	mef(A)	mef(A)_3_AF227520
Macrolide	mef(A)	mef(A)	mef(A)_2_U83667
Macrolide	mef(A)	mef(A)	mef(A)_1_AJ971089
Macrolide	mef(A)	mef(A)	mef(A)_4_HG423652
Macrolide	mef(B)	mef(B)	mef(B)_1_FJ196385
Macrolide	mef(C)	mef(C)	mef(C)_1_AB571865
Macrolide	ole(C)	ole(C)	ole(C)_1_L06249
Macrolide	ere(A)	ere(A)	ere(A)_1_AY183453
Macrolide	ere(A)	ere(A)	ere(A)_2_AF099140
Macrolide	ere(A)	ere(A)	ere(A)_3_AF326209
Macrolide	ere(A)	ere(A)	ere(A)_4_AF512546
Macrolide	ere(A)	ere(A)	ere(A)_5_FN396877
Macrolide	ere(A)	ere(A)	ere(A)_6_DQ157752
Macrolide	ere(D)	ere(D)	ere(D)_1_KP265721
Macrolide	mph(A)	mph(A)	mph(A)_1_D16251
Macrolide	mph(A)	mph(A)	mph(A)_2_U36578
Macrolide	mph(B)	mph(B)	mph(B)_1_D85892
Macrolide	mph(C)	mph(C)	mph(C)_1_AB013298
Macrolide	mph(C)	mph(C)	mph(C)_2_AF167161
Macrolide	mph(C)	mph(C)	mph(C)_3_AM180068
Macrolide	mph(C)	mph(C)	mph(C)_4_AM397632
Macrolide	mph(C)	mph(C)	mph(C)_5_AM180067
Macrolide	mph(E)	mph(E)	mph(E)_1_DQ839391
Macrolide	mph(E)	mph(E)	mph(E)_2_JF769133
Macrolide	mph(F)	mph(F)	mph(F)_1_AM260957
Macrolide	mph(G)	mph(G)	mph(G)_1_AB571865
Macrolide	mph(I)	mph(I)	mph(I)_1_KX531056
Macrolide	mph(J)	mph(J)	mph(J)_1_KY753883
Macrolide	mph(K)	mph(K)	mph(K)_1_NC_000964
Macrolide	mph(N)	mph(N)	mph(N)_1_KF648874
Macrolide	mre(A)	mre(A)	mre(A)_1_U92073
Macrolide, Lincosamide	erm(44)v	erm(44)v	erm(44)v_1_LN623525
Macrolide, Lincosamide, Streptogramin A, Streptogramin B, Tetracycline	mdt(A)	mdt(A)	mdt(A)_1_X92946
Macrolide, Lincosamide, Streptogramin B	erm(A)	erm(A)	erm(A)_1_X03216
Macrolide, Lincosamide, Streptogramin B	erm(A)	erm(A)	erm(A)_2_AF002716
Macrolide, Lincosamide, Streptogramin B	erm(A)	erm(A)	erm(A)_3_EU348758
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_1_JN899585
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_2_K00551
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_6_AF242872
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_7_AF368302
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_9_AF299292
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_10_U86375
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_11_M19270
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_12_U18931
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_15_U48430
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_18_X66468
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_20_AF109075
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_21_U35228
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_22_X52632
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_23_X72021
Macrolide, Lincosamide, Streptogramin B	erm(B)	erm(B)	erm(B)_26_AF080450
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_1_V01278
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_2_M19652
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_3_M17990
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_9_Y09001
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_10_Y09002
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_12_Y09003
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_13_M13761
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_14_M12730
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_15_U82607
Macrolide, Lincosamide, Streptogramin B	erm(C)	erm(C)	erm(C)_16_AF019140
Macrolide, Lincosamide, Streptogramin B	erm(D)	erm(D)	erm(D)_1_M29832
Macrolide, Lincosamide, Streptogramin B	erm(D)	erm(D)	erm(D)_2_L08389
Macrolide, Lincosamide, Streptogramin B	erm(D)	erm(D)	erm(D)_3_M77505
Macrolide, Lincosamide, Streptogramin B	erm(F)	erm(F)	erm(F)_1_M14730
Macrolide, Lincosamide, Streptogramin B	erm(F)	erm(F)	erm(F)_3_M17808
Macrolide, Lincosamide, Streptogramin B	erm(F)	erm(F)	erm(F)_4_M62487
Macrolide, Lincosamide, Streptogramin B	erm(G)	erm(G)	erm(G)_1_M15332
Macrolide, Lincosamide, Streptogramin B	erm(G)	erm(G)	erm(G)_2_L42817
Macrolide, Lincosamide, Streptogramin B	erm(N)	erm(N)	erm(N)_2_MZ015744
Macrolide, Lincosamide, Streptogramin B	erm(O)	erm(O)	erm(O)_1_M74717
Macrolide, Lincosamide, Streptogramin B	erm(Q)	erm(Q)	erm(Q)_1_L22689
Macrolide, Lincosamide, Streptogramin B	erm(S)	erm(S)	erm(S)_1_M19269
Macrolide, Lincosamide, Streptogramin B	erm(T)	erm(T)	erm(T)_1_M64090
Macrolide, Lincosamide, Streptogramin B	erm(T)	erm(T)	erm(T)_2_AY894138
Macrolide, Lincosamide, Streptogramin B	erm(T)	erm(T)	erm(T)_3_AF310974
Macrolide, Lincosamide, Streptogramin B	erm(T)	erm(T)	erm(T)_4_AJ488494
Macrolide, Lincosamide, Streptogramin B	erm(X)	erm(X)	erm(X)_1_M36726
Macrolide, Lincosamide, Streptogramin B	erm(X)	erm(X)	erm(X)_2_X51472
Macrolide, Lincosamide, Streptogramin B	erm(X)	erm(X)	erm(X)_3_U21300
Macrolide, Lincosamide, Streptogramin B	erm(X)	erm(X)	erm(X)_4_NC_005206
Macrolide, Lincosamide, Streptogramin B	erm(Y)	erm(Y)	erm(Y)_1_AB014481
Macrolide, Lincosamide, Streptogramin B	erm(33)	erm(33)	erm(33)_1_AJ579365
Macrolide, Lincosamide, Streptogramin B	erm(34)	erm(34)	erm(34)_1_AY234334
Macrolide, Lincosamide, Streptogramin B	erm(35)	erm(35)	erm(35)_1_AF319779
Macrolide, Lincosamide, Streptogramin B	erm(36)	erm(36)	erm(36)_1_AF462611
Macrolide, Lincosamide, Streptogramin B	erm(37)	erm(37)	erm(37)_1_AL123456
Macrolide, Lincosamide, Streptogramin B	erm(38)	erm(38)	erm(38)_1_AY154657
Macrolide, Lincosamide, Streptogramin B	erm(39)	erm(39)	erm(39)_1_AY487229
Macrolide, Lincosamide, Streptogramin B	erm(40)	erm(40)	erm(40)_1_AY570506
Macrolide, Lincosamide, Streptogramin B	erm(43)	erm(43)	erm(43)_1_HE650138
Macrolide, Lincosamide, Streptogramin B	erm(44)	erm(44)	erm(44)_1_HG796218
Macrolide, Lincosamide, Streptogramin B	erm(45)	erm(45)	erm(45)_1_LN680996
Macrolide, Lincosamide, Streptogramin B	erm(46)	erm(46)	erm(46)_1_KM679362
Macrolide, Lincosamide, Streptogramin B	erm(47)	erm(47)	erm(47)_1_KU612222
Macrolide, Lincosamide, Streptogramin B	erm(48)	erm(48)	erm(48)_1_LT223129
Macrolide, Streptogramin B	msr(A)	msr(A)	msr(A)_1_X52085
Macrolide, Streptogramin B	msr(A)	msr(A)	msr(A)_2_AB013298
Macrolide, Streptogramin B	msr(C)	msr(C)	msr(C)_1_AY004350
Macrolide, Streptogramin B	msr(C)	msr(C)	msr(C)_2_AF313494
Macrolide, Streptogramin B	msr(D)	msr(D)	msr(D)_2_AF274302
Macrolide, Streptogramin B	msr(D)	msr(D)	msr(D)_3_AF227520
Macrolide, Streptogramin B	msr(E)	msr(E)	msr(E)_1_FR751518
Macrolide, Tetracycline	cmr	cmr	cmr_1_U43535
Oxazolidinone, Amphenicol	optrA	optrA	optrA_1_KP399637
Oxazolidinone, Amphenicol	optrA	optrA	optrA_2_KT862781
Oxazolidinone, Amphenicol	optrA	optrA	optrA_3_KT862780
Oxazolidinone, Amphenicol	optrA	optrA	optrA_4_KT862777
Oxazolidinone, Amphenicol	optrA	optrA	optrA_5_KT862783
Oxazolidinone, Amphenicol	optrA	optrA	optrA_8_KT862782
Oxazolidinone, Amphenicol	optrA	optrA	optrA_9_KT892063
Oxazolidinone, Amphenicol	optrA	optrA	optrA_12_KX620936
Oxazolidinone, Amphenicol	optrA	optrA	optrA_13_KX620939
Oxazolidinone, Amphenicol	optrA	optrA	optrA_14_KX620941
Oxazolidinone, Amphenicol	optrA	optrA	optrA_15_KX620942
Oxazolidinone, Amphenicol	optrA	optrA	optrA_16_AMBD01000029
Oxazolidinone, Amphenicol	optrA	optrA	optrA_17_ALZI01000051
Oxazolidinone, Amphenicol	optrA	optrA	optrA_20_ALMZ01000078
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr	cfr	cfr_1_AM408573
